,Temperature,depth,height,Anemometer;wind_speed;Avg (m/s),Wind Vane TMR;wind_direction;Avg (°),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;temperature;Avg (°C),Barometer;air_pressure;Avg (hPa),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),north,south,west,east,second,minute,hour,day,month,year
11093,22.75,4.5,2.0,3.7722,184.0982,94.6041,22.3565,1011.1519,12.8352,0,0,0,1,00,14,07,23,08,2022
11094,22.75,4.5,2.0,3.4479,187.9244,94.6478,22.3668,1011.2766,12.8761,0,0,0,1,00,17,07,23,08,2022
11095,22.75,4.5,2.0,3.4479,187.9244,94.6478,22.3668,1011.2766,12.8761,0,0,0,1,00,21,07,23,08,2022
11096,22.75,4.5,2.0,3.4479,187.9244,94.6478,22.3668,1011.2766,12.8761,0,0,0,1,00,24,07,23,08,2022
11097,22.75,4.5,2.0,3.3191,185.3741,94.8134,22.2723,1011.3721,13.1628,0,0,0,1,00,27,07,23,08,2022
11098,22.75,4.5,2.0,3.3191,185.3741,94.8134,22.2723,1011.3721,13.1628,0,0,0,1,00,31,07,23,08,2022
11099,22.75,4.5,2.0,3.3191,185.3741,94.8134,22.2723,1011.3721,13.1628,0,0,0,1,00,34,07,23,08,2022
11100,22.75,4.5,2.0,2.7649,184.1178,94.7976,22.3489,1011.4463,13.1669,0,0,0,1,00,37,07,23,08,2022
11101,22.75,4.5,2.0,2.7649,184.1178,94.7976,22.3489,1011.4463,13.1669,0,0,0,1,00,40,07,23,08,2022
11102,22.75,4.5,2.0,2.7649,184.1178,94.7976,22.3489,1011.4463,13.1669,0,0,0,1,00,44,07,23,08,2022
11103,22.75,4.5,2.0,2.9313,184.0416,94.82,22.4314,1011.467,13.2775,0,0,0,1,00,47,07,23,08,2022
11104,22.75,4.5,2.0,2.9313,184.0416,94.82,22.4314,1011.467,13.2775,0,0,0,1,00,50,07,23,08,2022
11105,22.75,4.5,2.0,2.9313,184.0416,94.82,22.4314,1011.467,13.2775,0,0,0,1,00,53,07,23,08,2022
11106,22.75,4.5,2.0,3.5077,182.6634,94.6791,22.5508,1011.4725,13.4003,0,0,0,1,00,57,07,23,08,2022
11107,22.75,4.5,2.0,3.5077,182.6634,94.6791,22.5508,1011.4725,13.4003,0,0,0,1,00,03,08,23,08,2022
11108,22.75,4.5,2.0,3.488,186.2155,94.6351,22.7299,1011.4829,15.8141,0,0,0,1,00,07,08,23,08,2022
11109,22.75,4.5,2.0,3.488,186.2155,94.6351,22.7299,1011.4829,15.8141,0,0,0,1,00,10,08,23,08,2022
11110,22.75,4.5,2.0,3.488,186.2155,94.6351,22.7299,1011.4829,15.8141,0,0,0,1,00,13,08,23,08,2022
11111,22.75,4.5,2.0,4.3147,184.0191,94.3266,22.8313,1011.6471,13.4208,0,0,0,1,00,16,08,23,08,2022
11112,22.81,4.5,2.0,4.3147,184.0191,94.3266,22.8313,1011.6471,13.4208,0,0,0,1,00,20,08,23,08,2022
11113,22.81,4.5,2.0,4.3147,184.0191,94.3266,22.8313,1011.6471,13.4208,0,0,0,1,00,23,08,23,08,2022
11114,22.81,4.5,2.0,3.9135,190.3756,94.2981,22.9479,1011.7232,13.3717,0,0,0,1,00,26,08,23,08,2022
11115,22.81,4.5,2.0,3.9135,190.3756,94.2981,22.9479,1011.7232,13.3717,0,0,0,1,00,29,08,23,08,2022
11116,22.81,4.5,2.0,3.9135,190.3756,94.2981,22.9479,1011.7232,13.3717,0,0,0,1,00,33,08,23,08,2022
11117,22.81,4.5,2.0,4.5082,185.4197,94.1565,22.9028,1011.9109,13.0563,0,0,0,1,00,36,08,23,08,2022
11118,22.81,4.5,2.0,4.5082,185.4197,94.1565,22.9028,1011.9109,13.0563,0,0,0,1,00,39,08,23,08,2022
11119,22.81,4.5,2.0,4.5082,185.4197,94.1565,22.9028,1011.9109,13.0563,0,0,0,1,00,43,08,23,08,2022
11120,22.87,4.5,2.0,3.4567,182.6415,94.3345,22.9705,1012.004,13.0522,0,0,0,1,00,46,08,23,08,2022
11121,22.87,4.5,2.0,3.4567,182.6415,94.3345,22.9705,1012.004,13.0522,0,0,0,1,00,49,08,23,08,2022
11122,22.81,4.5,2.0,3.4567,182.6415,94.3345,22.9705,1012.004,13.0522,0,0,0,1,00,52,08,23,08,2022
11123,22.87,4.5,2.0,3.5406,188.4434,94.6453,22.9572,1012.0356,13.4167,0,0,0,1,00,56,08,23,08,2022
11124,22.87,4.5,2.0,3.5406,188.4434,94.6453,22.9572,1012.0356,13.4167,0,0,0,1,00,59,08,23,08,2022
11125,22.87,4.5,2.0,3.5406,188.4434,94.6453,22.9572,1012.0356,13.4167,0,0,0,1,00,02,09,23,08,2022
11126,22.87,4.5,2.0,4.0132,186.6993,94.5924,23.0484,1012.1076,13.601,0,0,0,1,00,05,09,23,08,2022
11127,22.87,4.5,2.0,4.0132,186.6993,94.5924,23.0484,1012.1076,13.601,0,0,0,1,00,09,09,23,08,2022
11128,22.87,4.5,2.0,4.0132,186.6993,94.5924,23.0484,1012.1076,13.601,0,0,0,1,00,12,09,23,08,2022
11129,22.87,4.5,2.0,3.5747,181.4672,94.4993,23.2221,1012.1306,13.4044,0,0,0,1,00,15,09,23,08,2022
11130,22.87,4.5,2.0,3.5747,181.4672,94.4993,23.2221,1012.1306,13.4044,0,0,0,1,00,18,09,23,08,2022
11131,22.87,4.5,2.0,3.5747,181.4672,94.4993,23.2221,1012.1306,13.4044,0,0,0,1,00,22,09,23,08,2022
11132,22.87,4.5,2.0,3.7837,187.3232,94.3475,23.1954,1012.0455,13.4536,0,0,0,1,00,25,09,23,08,2022
11133,22.87,4.5,2.0,3.7837,187.3232,94.3475,23.1954,1012.0455,13.4536,0,0,0,1,00,28,09,23,08,2022
11134,22.93,4.5,2.0,3.7837,187.3232,94.3475,23.1954,1012.0455,13.4536,0,0,0,1,00,32,09,23,08,2022
11135,22.93,4.5,2.0,3.5861,182.7154,94.4421,23.1821,1012.1119,13.5478,0,0,0,1,00,35,09,23,08,2022
11136,22.93,4.5,2.0,3.5861,182.7154,94.4421,23.1821,1012.1119,13.5478,0,0,0,1,00,38,09,23,08,2022
11137,22.93,4.5,2.0,3.5861,182.7154,94.4421,23.1821,1012.1119,13.5478,0,0,0,1,00,41,09,23,08,2022
11138,22.93,4.5,2.0,3.3514,187.7372,94.5479,23.2244,1012.0678,13.5683,0,0,0,1,00,45,09,23,08,2022
11139,22.93,4.5,2.0,3.3514,187.7372,94.5479,23.2244,1012.0678,13.5683,0,0,0,1,00,48,09,23,08,2022
11140,23.0,4.5,2.0,3.3514,187.7372,94.5479,23.2244,1012.0678,13.5683,0,0,0,1,00,51,09,23,08,2022
11141,22.93,4.5,2.0,3.3514,187.7372,94.5479,23.2244,1012.0678,13.5683,0,0,0,1,00,54,09,23,08,2022
11142,23.0,4.5,2.0,4.081,188.598,94.423,23.1855,1011.9855,13.4945,0,0,0,1,00,58,09,23,08,2022
11143,23.0,4.5,2.0,4.081,188.598,94.423,23.1855,1011.9855,13.4945,0,0,0,1,00,01,10,23,08,2022
11144,23.0,4.5,2.0,3.9725,188.1639,94.5229,23.1876,1011.9674,13.6215,0,0,0,1,00,11,10,23,08,2022
11145,23.0,4.5,2.0,3.9725,188.1639,94.5229,23.1876,1011.9674,13.6215,0,0,0,1,00,14,10,23,08,2022
11146,23.0,4.5,2.0,2.9577,188.0064,94.7147,23.3943,1011.8734,14.1787,0,0,0,1,00,17,10,23,08,2022
11147,23.06,4.5,2.0,2.9577,188.0064,94.7147,23.3943,1011.8734,14.1787,0,0,0,1,00,21,10,23,08,2022
11148,23.06,4.5,2.0,2.9577,188.0064,94.7147,23.3943,1011.8734,14.1787,0,0,0,1,00,24,10,23,08,2022
11149,23.06,4.5,2.0,3.4996,186.8327,94.0657,23.6532,1011.7479,14.3511,0,0,0,1,00,27,10,23,08,2022
11150,23.06,4.5,2.0,3.4996,186.8327,94.0657,23.6532,1011.7479,14.3511,0,0,0,1,00,30,10,23,08,2022
11151,23.06,4.5,2.0,3.4996,186.8327,94.0657,23.6532,1011.7479,14.3511,0,0,0,1,00,34,10,23,08,2022
11152,23.06,4.5,2.0,3.1822,186.0407,94.2256,23.644,1011.6265,13.9656,0,0,0,1,00,37,10,23,08,2022
11153,23.12,4.5,2.0,3.1822,186.0407,94.2256,23.644,1011.6265,13.9656,0,0,0,1,00,40,10,23,08,2022
11154,23.06,4.5,2.0,3.1822,186.0407,94.2256,23.644,1011.6265,13.9656,0,0,0,1,00,43,10,23,08,2022
11155,23.12,4.5,2.0,3.069,184.0058,94.0125,23.9053,1011.5293,14.3019,0,0,0,1,00,47,10,23,08,2022
11156,23.12,4.5,2.0,3.069,184.0058,94.0125,23.9053,1011.5293,14.3019,0,0,0,1,00,50,10,23,08,2022
11157,23.12,4.5,2.0,3.069,184.0058,94.0125,23.9053,1011.5293,14.3019,0,0,0,1,00,53,10,23,08,2022
11158,23.12,4.5,2.0,2.2006,190.5879,93.789,23.9857,1011.3755,13.171,0,0,0,1,00,56,10,23,08,2022
11159,23.12,4.5,2.0,2.2006,190.5879,93.789,23.9857,1011.3755,13.171,0,0,0,1,00,00,11,23,08,2022
11160,23.18,4.5,2.0,2.2006,190.5879,93.789,23.9857,1011.3755,13.171,0,0,0,1,00,03,11,23,08,2022
11161,23.18,4.5,2.0,3.5816,185.3878,93.952,23.6811,1011.4087,13.6052,0,0,0,1,00,06,11,23,08,2022
11162,23.18,4.5,2.0,3.5816,185.3878,93.952,23.6811,1011.4087,13.6052,0,0,0,1,00,09,11,23,08,2022
11163,23.18,4.5,2.0,3.5816,185.3878,93.952,23.6811,1011.4087,13.6052,0,0,0,1,00,13,11,23,08,2022
11164,23.18,4.5,2.0,4.2519,187.3563,94.1855,23.5179,1011.2712,14.5151,0,0,0,1,00,16,11,23,08,2022
11165,23.18,4.5,2.0,4.2519,187.3563,94.1855,23.5179,1011.2712,14.5151,0,0,0,1,00,19,11,23,08,2022
11166,23.25,4.5,2.0,4.2519,187.3563,94.1855,23.5179,1011.2712,14.5151,0,0,0,1,00,23,11,23,08,2022
11167,23.18,4.5,2.0,3.0748,182.9791,94.1811,23.8728,1011.1184,19.7278,0,0,0,1,00,26,11,23,08,2022
11168,23.18,4.5,2.0,3.0748,182.9791,94.1811,23.8728,1011.1184,19.7278,0,0,0,1,00,29,11,23,08,2022
11169,23.18,4.5,2.0,3.0748,182.9791,94.1811,23.8728,1011.1184,19.7278,0,0,0,1,00,32,11,23,08,2022
11170,23.18,4.5,2.0,3.1598,156.0109,93.1633,24.07,1010.9346,13.1792,0,0,0,1,00,36,11,23,08,2022
11171,23.25,4.5,2.0,3.1598,156.0109,93.1633,24.07,1010.9346,13.1792,0,0,0,1,00,39,11,23,08,2022
11172,23.25,4.5,2.0,3.1598,156.0109,93.1633,24.07,1010.9346,13.1792,0,0,0,1,00,42,11,23,08,2022
11173,23.25,4.5,2.0,1.868,176.9315,94.1644,23.9344,1010.7039,13.6543,0,0,0,1,00,45,11,23,08,2022
11174,23.25,4.5,2.0,1.868,176.9315,94.1644,23.9344,1010.7039,13.6543,0,0,0,1,00,49,11,23,08,2022
11175,23.25,4.5,2.0,1.868,176.9315,94.1644,23.9344,1010.7039,13.6543,0,0,0,1,00,52,11,23,08,2022
11176,23.25,4.5,2.0,2.5158,184.9794,93.9222,24.0589,1010.5699,13.7239,0,0,0,1,00,55,11,23,08,2022
11177,23.25,4.5,2.0,2.5158,184.9794,93.9222,24.0589,1010.5699,13.7239,0,0,0,1,00,58,11,23,08,2022
11178,23.25,4.5,2.0,2.5158,184.9794,93.9222,24.0589,1010.5699,13.7239,0,0,0,1,00,02,12,23,08,2022
11179,23.25,4.5,2.0,4.2362,176.8799,93.3874,23.7635,1010.4921,13.601,0,0,0,1,00,05,12,23,08,2022
11180,23.31,4.5,2.0,4.2362,176.8799,93.3874,23.7635,1010.4921,13.601,0,0,0,1,00,08,12,23,08,2022
11181,23.31,4.5,2.0,4.2362,176.8799,93.3874,23.7635,1010.4921,13.601,0,0,0,1,00,11,12,23,08,2022
11182,23.31,4.5,2.0,3.9135,177.786,93.4698,23.7621,1010.3722,13.982,0,0,0,1,00,15,12,23,08,2022
11183,23.31,4.5,2.0,3.9135,177.786,93.4698,23.7621,1010.3722,13.982,0,0,0,1,00,18,12,23,08,2022
11184,23.25,4.5,2.0,3.9135,177.786,93.4698,23.7621,1010.3722,13.982,0,0,0,1,00,21,12,23,08,2022
11185,23.31,4.5,2.0,3.0194,173.4558,93.6272,23.6858,1010.1476,14.4003,0,0,0,1,00,25,12,23,08,2022
11186,23.31,4.5,2.0,3.0194,173.4558,93.6272,23.6858,1010.1476,14.4003,0,0,0,1,00,28,12,23,08,2022
11187,23.25,4.5,2.0,3.0194,173.4558,93.6272,23.6858,1010.1476,14.4003,0,0,0,1,00,31,12,23,08,2022
11188,23.31,4.5,2.0,3.0194,173.4558,93.6272,23.6858,1010.1476,14.4003,0,0,0,1,00,34,12,23,08,2022
11189,23.25,4.5,2.0,2.6173,161.7996,93.5965,23.8744,1009.9593,13.9248,0,0,0,1,00,38,12,23,08,2022
11190,23.25,4.5,2.0,2.6173,161.7996,93.5965,23.8744,1009.9593,13.9248,0,0,0,1,00,41,12,23,08,2022
11191,23.31,4.5,2.0,2.6173,161.7996,93.5965,23.8744,1009.9593,13.9248,0,0,0,1,00,44,12,23,08,2022
11192,23.31,4.5,2.0,3.0352,166.1922,93.5911,23.7768,1009.9496,14.179,0,0,0,1,00,47,12,23,08,2022
11193,23.31,4.5,2.0,3.0352,166.1922,93.5911,23.7768,1009.9496,14.179,0,0,0,1,00,51,12,23,08,2022
11194,23.31,4.5,2.0,3.0352,166.1922,93.5911,23.7768,1009.9496,14.179,0,0,0,1,00,54,12,23,08,2022
11195,23.25,4.5,2.0,3.1586,172.9377,93.6071,23.6913,1009.9477,13.8716,0,0,0,1,00,57,12,23,08,2022
11196,23.25,4.5,2.0,3.1586,172.9377,93.6071,23.6913,1009.9477,13.8716,0,0,0,1,00,00,13,23,08,2022
11197,23.31,4.5,2.0,3.1586,172.9377,93.6071,23.6913,1009.9477,13.8716,0,0,0,1,00,04,13,23,08,2022
11198,23.31,4.5,2.0,3.1173,185.4413,93.5354,23.8749,1009.7815,14.6587,0,0,0,1,00,07,13,23,08,2022
11199,23.31,4.5,2.0,3.1173,185.4413,93.5354,23.8749,1009.7815,14.6587,0,0,0,1,00,10,13,23,08,2022
11200,23.25,4.5,2.0,3.1173,185.4413,93.5354,23.8749,1009.7815,14.6587,0,0,0,1,00,13,13,23,08,2022
11201,23.31,4.5,2.0,2.6543,161.1797,92.7648,24.2275,1009.7027,15.515,0,0,0,1,00,17,13,23,08,2022
11202,23.25,4.5,2.0,2.6543,161.1797,92.7648,24.2275,1009.7027,15.515,0,0,0,1,00,20,13,23,08,2022
11203,23.25,4.5,2.0,2.6543,161.1797,92.7648,24.2275,1009.7027,15.515,0,0,0,1,00,23,13,23,08,2022
11204,23.31,4.5,2.0,3.0589,173.2029,92.6267,24.1266,1009.6045,13.4167,0,0,0,1,00,27,13,23,08,2022
11205,23.31,4.5,2.0,3.0589,173.2029,92.6267,24.1266,1009.6045,13.4167,0,0,0,1,00,30,13,23,08,2022
11206,23.31,4.5,2.0,3.0589,173.2029,92.6267,24.1266,1009.6045,13.4167,0,0,0,1,00,33,13,23,08,2022
11207,23.31,4.5,2.0,2.4427,184.5279,93.0723,23.8818,1009.5337,13.4945,0,0,0,1,00,36,13,23,08,2022
11208,23.31,4.5,2.0,2.4427,184.5279,93.0723,23.8818,1009.5337,13.4945,0,0,0,1,00,40,13,23,08,2022
11209,23.31,4.5,2.0,2.4427,184.5279,93.0723,23.8818,1009.5337,13.4945,0,0,0,1,00,43,13,23,08,2022
11210,23.31,4.5,2.0,2.3689,179.0854,93.1946,23.8168,1009.5022,13.601,0,0,0,1,00,46,13,23,08,2022
11211,23.31,4.5,2.0,2.3689,179.0854,93.1946,23.8168,1009.5022,13.601,0,0,0,1,00,49,13,23,08,2022
11212,23.31,4.5,2.0,2.3689,179.0854,93.1946,23.8168,1009.5022,13.601,0,0,0,1,00,53,13,23,08,2022
11213,23.31,4.5,2.0,2.2795,173.776,93.0097,23.8002,1009.4922,13.4945,0,0,0,1,00,56,13,23,08,2022
11214,23.31,4.5,2.0,2.2795,173.776,93.0097,23.8002,1009.4922,13.4945,0,0,0,1,00,59,13,23,08,2022
11215,23.31,4.5,2.0,2.2795,173.776,93.0097,23.8002,1009.4922,13.4945,0,0,0,1,00,02,14,23,08,2022
11216,23.25,4.5,2.0,3.3036,151.1415,92.8673,23.4609,1009.5227,13.1505,0,0,0,1,00,09,14,23,08,2022
11217,23.31,4.5,2.0,3.3036,151.1415,92.8673,23.4609,1009.5227,13.1505,0,0,0,1,00,12,14,23,08,2022
11218,23.31,4.5,2.0,3.7427,152.3649,93.2106,22.7978,1009.5233,13.1137,0,0,0,1,00,15,14,23,08,2022
11219,23.25,4.5,2.0,3.7427,152.3649,93.2106,22.7978,1009.5233,13.1137,0,0,0,1,00,19,14,23,08,2022
11220,23.25,4.5,2.0,3.7427,152.3649,93.2106,22.7978,1009.5233,13.1137,0,0,0,1,00,22,14,23,08,2022
11221,23.25,4.5,2.0,2.9804,145.2763,93.6359,22.6431,1009.3649,13.2201,0,0,0,1,00,25,14,23,08,2022
11222,23.25,4.5,2.0,2.9804,145.2763,93.6359,22.6431,1009.3649,13.2201,0,0,0,1,00,29,14,23,08,2022
11223,23.25,4.5,2.0,2.9804,145.2763,93.6359,22.6431,1009.3649,13.2201,0,0,0,1,00,32,14,23,08,2022
11224,23.18,4.5,2.0,2.8961,150.9693,93.6491,22.595,1009.3393,13.298,0,0,0,1,00,35,14,23,08,2022
11225,23.18,4.5,2.0,2.8961,150.9693,93.6491,22.595,1009.3393,13.298,0,0,0,1,00,38,14,23,08,2022
11226,23.18,4.5,2.0,2.8961,150.9693,93.6491,22.595,1009.3393,13.298,0,0,0,1,00,42,14,23,08,2022
11227,23.18,4.5,2.0,2.8405,144.0525,93.8805,22.6424,1009.3498,13.3799,0,0,0,1,00,45,14,23,08,2022
11228,23.18,4.5,2.0,2.8405,144.0525,93.8805,22.6424,1009.3498,13.3799,0,0,0,1,00,48,14,23,08,2022
11229,23.12,4.5,2.0,2.8405,144.0525,93.8805,22.6424,1009.3498,13.3799,0,0,0,1,00,51,14,23,08,2022
11230,23.06,4.5,2.0,2.5635,155.0544,93.8655,22.7088,1009.3683,13.3594,0,0,0,1,00,58,14,23,08,2022
11231,23.06,4.5,2.0,2.5635,155.0544,93.8655,22.7088,1009.3683,13.3594,0,0,0,1,00,01,15,23,08,2022
11232,23.06,4.5,2.0,2.5635,155.0544,93.8655,22.7088,1009.3683,13.3594,0,0,0,1,00,04,15,23,08,2022
11233,23.06,4.5,2.0,2.3711,170.4072,93.9835,22.7664,1009.2602,13.3758,0,0,0,1,00,08,15,23,08,2022
11234,23.06,4.5,2.0,2.3711,170.4072,93.9835,22.7664,1009.2602,13.3758,0,0,0,1,00,11,15,23,08,2022
11235,23.06,4.5,2.0,2.3711,170.4072,93.9835,22.7664,1009.2602,13.3758,0,0,0,1,00,14,15,23,08,2022
11236,23.06,4.5,2.0,2.8522,174.445,93.7989,22.6903,1009.2846,13.0932,0,0,0,1,00,18,15,23,08,2022
11237,23.06,4.5,2.0,2.8522,174.445,93.7989,22.6903,1009.2846,13.0932,0,0,0,1,00,21,15,23,08,2022
11238,23.06,4.5,2.0,2.8522,174.445,93.7989,22.6903,1009.2846,13.0932,0,0,0,1,00,24,15,23,08,2022
11239,23.06,4.5,2.0,2.746,167.2237,94.0804,22.7275,1009.3619,13.1587,0,0,0,1,00,27,15,23,08,2022
11240,23.0,4.5,2.0,2.746,167.2237,94.0804,22.7275,1009.3619,13.1587,0,0,0,1,00,31,15,23,08,2022
11241,23.06,4.5,2.0,2.746,167.2237,94.0804,22.7275,1009.3619,13.1587,0,0,0,1,00,34,15,23,08,2022
11242,23.0,4.5,2.0,1.742,173.0238,94.1165,22.7616,1009.4363,13.1464,0,0,0,1,00,37,15,23,08,2022
11243,23.0,4.5,2.0,1.742,173.0238,94.1165,22.7616,1009.4363,13.1464,0,0,0,1,00,40,15,23,08,2022
11244,23.0,4.5,2.0,1.742,173.0238,94.1165,22.7616,1009.4363,13.1464,0,0,0,1,00,44,15,23,08,2022
11245,23.06,4.5,2.0,2.6123,179.3872,94.2979,22.8495,1009.5444,13.1833,0,0,0,1,00,47,15,23,08,2022
11246,23.0,4.5,2.0,2.6123,179.3872,94.2979,22.8495,1009.5444,13.1833,0,0,0,1,00,50,15,23,08,2022
11247,23.06,4.5,2.0,2.6123,179.3872,94.2979,22.8495,1009.5444,13.1833,0,0,0,1,00,53,15,23,08,2022
11248,23.0,4.5,2.0,3.1667,183.6083,94.2829,22.8624,1009.5058,13.1546,0,0,0,1,00,57,15,23,08,2022
11249,23.06,4.5,2.0,3.1667,183.6083,94.2829,22.8624,1009.5058,13.1546,0,0,0,1,00,00,16,23,08,2022
11250,23.0,4.5,2.0,3.1667,183.6083,94.2829,22.8624,1009.5058,13.1546,0,0,0,1,00,03,16,23,08,2022
11251,23.0,4.5,2.0,3.5068,189.6279,94.4281,22.8767,1009.5721,13.216,0,0,0,1,00,07,16,23,08,2022
11252,23.0,4.5,2.0,3.5068,189.6279,94.4281,22.8767,1009.5721,13.216,0,0,0,1,00,10,16,23,08,2022
11253,23.0,4.5,2.0,3.5068,189.6279,94.4281,22.8767,1009.5721,13.216,0,0,0,1,00,13,16,23,08,2022
11254,23.0,4.5,2.0,2.4513,191.4124,94.5522,22.9845,1009.6106,13.1997,0,0,0,1,00,16,16,23,08,2022
11255,23.0,4.5,2.0,2.4513,191.4124,94.5522,22.9845,1009.6106,13.1997,0,0,0,1,00,20,16,23,08,2022
11256,23.0,4.5,2.0,2.4335,189.5395,94.4426,23.0391,1009.6913,13.0072,0,0,0,1,00,26,16,23,08,2022
11257,23.0,4.5,2.0,2.4335,189.5395,94.4426,23.0391,1009.6913,13.0072,0,0,0,1,00,29,16,23,08,2022
11258,23.0,4.5,2.0,2.4335,189.5395,94.4426,23.0391,1009.6913,13.0072,0,0,0,1,00,33,16,23,08,2022
11259,23.0,4.5,2.0,3.1085,188.4712,94.4675,22.9056,1009.7645,12.9539,0,0,0,1,00,36,16,23,08,2022
11260,23.0,4.5,2.0,3.1085,188.4712,94.4675,22.9056,1009.7645,12.9539,0,0,0,1,00,39,16,23,08,2022
11261,23.0,4.5,2.0,3.1085,188.4712,94.4675,22.9056,1009.7645,12.9539,0,0,0,1,00,42,16,23,08,2022
11262,23.0,4.5,2.0,2.9409,189.5162,94.6641,22.8797,1009.8505,12.9867,0,0,0,1,00,46,16,23,08,2022
11263,23.0,4.5,2.0,2.9409,189.5162,94.6641,22.8797,1009.8505,12.9867,0,0,0,1,00,49,16,23,08,2022
11264,23.0,4.5,2.0,2.9409,189.5162,94.6641,22.8797,1009.8505,12.9867,0,0,0,1,00,52,16,23,08,2022
11265,23.0,4.5,2.0,3.3795,187.935,94.7775,22.8889,1009.8805,12.9867,0,0,0,1,00,56,16,23,08,2022
11266,23.0,4.5,2.0,3.3795,187.935,94.7775,22.8889,1009.8805,12.9867,0,0,0,1,00,59,16,23,08,2022
11267,23.0,4.5,2.0,3.3795,187.935,94.7775,22.8889,1009.8805,12.9867,0,0,0,1,00,02,17,23,08,2022
11268,23.0,4.5,2.0,3.5855,187.1245,94.8353,22.8846,1009.9458,12.9621,0,0,0,1,00,05,17,23,08,2022
11269,23.0,4.5,2.0,3.5855,187.1245,94.8353,22.8846,1009.9458,12.9621,0,0,0,1,00,09,17,23,08,2022
11270,23.0,4.5,2.0,3.5855,187.1245,94.8353,22.8846,1009.9458,12.9621,0,0,0,1,00,12,17,23,08,2022
11271,23.0,4.5,2.0,2.4259,192.0401,94.9505,22.8773,1009.9332,12.9703,0,0,0,1,00,15,17,23,08,2022
11272,23.0,4.5,2.0,2.4259,192.0401,94.9505,22.8773,1009.9332,12.9703,0,0,0,1,00,18,17,23,08,2022
11273,23.0,4.5,2.0,2.4259,192.0401,94.9505,22.8773,1009.9332,12.9703,0,0,0,1,00,22,17,23,08,2022
11274,23.0,4.5,2.0,2.3136,192.4531,94.9499,22.8675,1010.0392,12.9498,0,0,0,1,00,25,17,23,08,2022
11275,23.0,4.5,2.0,2.3136,192.4531,94.9499,22.8675,1010.0392,12.9498,0,0,0,1,00,28,17,23,08,2022
11276,23.0,4.5,2.0,2.3136,192.4531,94.9499,22.8675,1010.0392,12.9498,0,0,0,1,00,31,17,23,08,2022
11277,23.0,4.5,2.0,3.7089,186.0686,95.0077,22.7956,1010.0897,12.9744,0,0,0,1,00,35,17,23,08,2022
11278,23.0,4.5,2.0,3.7089,186.0686,95.0077,22.7956,1010.0897,12.9744,0,0,0,1,00,38,17,23,08,2022
11279,23.0,4.5,2.0,3.7089,186.0686,95.0077,22.7956,1010.0897,12.9744,0,0,0,1,00,41,17,23,08,2022
11280,23.0,4.5,2.0,3.3427,183.6925,95.1053,22.7967,1010.0719,12.9171,0,0,0,1,00,45,17,23,08,2022
11281,23.0,4.5,2.0,3.3427,183.6925,95.1053,22.7967,1010.0719,12.9171,0,0,0,1,00,48,17,23,08,2022
11282,23.0,4.5,2.0,3.3427,183.6925,95.1053,22.7967,1010.0719,12.9171,0,0,0,1,00,51,17,23,08,2022
11283,23.0,4.5,2.0,3.3427,183.6925,95.1053,22.7967,1010.0719,12.9171,0,0,0,1,00,54,17,23,08,2022
11284,23.0,4.5,2.0,2.8371,175.08,95.127,22.7813,1010.0949,12.9294,0,0,0,1,00,01,18,23,08,2022
11285,23.0,4.5,2.0,2.8371,175.08,95.127,22.7813,1010.0949,12.9294,0,0,0,1,00,04,18,23,08,2022
11286,23.0,4.5,2.0,3.5039,180.0604,95.1979,22.7173,1010.2853,12.9662,0,0,0,1,00,07,18,23,08,2022
11287,23.0,4.5,2.0,3.5039,180.0604,95.1979,22.7173,1010.2853,12.9662,0,0,0,1,00,14,18,23,08,2022
11288,22.93,4.5,2.0,3.6539,179.058,95.2747,22.6151,1010.36,12.9048,0,0,0,1,00,17,18,23,08,2022
11289,22.93,4.5,2.0,3.6539,179.058,95.2747,22.6151,1010.36,12.9048,0,0,0,1,00,21,18,23,08,2022
11290,22.93,4.5,2.0,3.6539,179.058,95.2747,22.6151,1010.36,12.9048,0,0,0,1,00,24,18,23,08,2022
11291,22.93,4.5,2.0,3.4459,175.7098,95.4082,22.5264,1010.3189,12.8966,0,0,0,1,00,27,18,23,08,2022
11292,22.93,4.5,2.0,3.4459,175.7098,95.4082,22.5264,1010.3189,12.8966,0,0,0,1,00,30,18,23,08,2022
11293,22.93,4.5,2.0,3.4459,175.7098,95.4082,22.5264,1010.3189,12.8966,0,0,0,1,00,34,18,23,08,2022
11294,22.93,4.5,2.0,2.726,169.2372,95.5186,22.4362,1010.3546,12.9294,0,0,0,1,00,37,18,23,08,2022
11295,22.93,4.5,2.0,2.726,169.2372,95.5186,22.4362,1010.3546,12.9294,0,0,0,1,00,40,18,23,08,2022
11296,22.93,4.5,2.0,2.726,169.2372,95.5186,22.4362,1010.3546,12.9294,0,0,0,1,00,43,18,23,08,2022
11297,22.93,4.5,2.0,3.2722,185.7497,95.6402,22.4426,1010.3659,12.9457,0,0,0,1,00,47,18,23,08,2022
11298,22.87,4.5,2.0,3.2722,185.7497,95.6402,22.4426,1010.3659,12.9457,0,0,0,1,00,53,18,23,08,2022
11299,22.87,4.5,2.0,2.8069,180.7168,95.6488,22.4589,1010.4535,12.9007,0,0,0,1,00,00,19,23,08,2022
